DesignInFile,mainFeature,targetLibrary,techFeature,techSubFeature,process,VTfeature,techModel,thresModel,voltage,temperature,period,mapped.area-Number of ports,mapped.area-Number of cells,mapped.area-Number of combinational cells,mapped.area-Number of sequential cells,mapped.area-Number of macros/black boxes,mapped.area-Number of buf/inv,mapped.area-Number of references,mapped.area-Combinational area,mapped.area-Buf/Inv area,mapped.area-Noncombinational area,mapped.area-Macro/Black Box area,mapped.area-Net Interconnect area,mapped.area-Total cell area,mapped.area-Total area,mapped.power-Cell Internal Power,mapped.power-Net Switching Power,mapped.power-Total Dynamic Power,mapped.power-Total,mapped.power-Cell Leakage Power,mapped.power-io_pad,mapped.power-memory,mapped.power-black_box,mapped.power-clock_network,mapped.power-register,mapped.power-sequential,mapped.power-combinational,mapped.timing-data arrival time,mapped.timing-data required time,mapped.timing-slack
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_170901,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,13272,10614,2645,0,1303,40,4947.529981,257.543993,4147.359892,0.000000,,9094.889873,,13.9786,561.0797,14.5397,14.5467,7.1767,0.0000,0.0000,0.0000,0.0000,13.5995,0.0000,0.9472,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_013052,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,4940,3982,948,0,722,38,1844.653996,144.157996,1486.463961,0.000000,,3331.117957,,5.0524,345.3586,5.3978,5.4005,2.7320,0.0000,0.0000,0.0000,0.0000,4.8490,0.0000,0.5515,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_043022,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1122,14239,11424,2803,0,1645,46,5308.953982,330.945992,4395.103885,0.000000,,9704.057867,,14.8156,567.2960,15.3829,15.3905,7.7981,0.0000,0.0000,0.0000,0.0000,14.4134,0.0000,0.9771,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_001922,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,5317,3978,1327,0,603,35,1965.291999,134.357998,2080.735946,0.000000,,4046.027944,,6.9211,387.5492,7.3086,7.3120,3.3869,0.0000,0.0000,0.0000,0.0000,6.6755,0.0000,0.6365,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_151322,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,7116,5759,1346,0,730,37,2735.963985,144.745996,2110.527945,0.000000,,4846.491930,,7.3239,363.2510,7.6871,7.6911,3.9712,0.0000,0.0000,0.0000,0.0000,6.9976,0.0000,0.6935,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_134419,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,2634,2334,290,0,354,33,1039.387992,82.319999,454.719988,0.000000,,1494.107981,,1.6082,110.2135,1.7184,1.7195,1.1183,0.0000,0.0000,0.0000,0.0000,1.4956,0.0000,0.2239,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_135238,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,3607,3034,560,0,490,33,1374.155991,97.019998,878.079977,0.000000,,2252.235968,,3.1791,284.2122,3.4633,3.4653,1.9997,0.0000,0.0000,0.0000,0.0000,2.9441,0.0000,0.5213,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_143713,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,921,7829,6209,1612,0,824,40,2951.563985,163.561996,2527.615934,0.000000,,5479.179919,,8.5447,423.9747,8.9687,8.9730,4.3581,0.0000,0.0000,0.0000,0.0000,8.2729,0.0000,0.7001,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_235246,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,2478,2245,221,0,521,32,946.483996,127.791999,346.527991,0.000000,,1293.011987,,1.2482,94.4673,1.3426,1.3436,1.0047,0.0000,0.0000,0.0000,0.0000,1.1395,0.0000,0.2041,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_163938,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,15752,12314,3429,0,1359,41,5811.301975,270.675993,5376.671859,0.000000,,11187.973834,,17.8629,619.0453,18.4819,18.4907,8.9814,0.0000,0.0000,0.0000,0.0000,17.4208,0.0000,1.0699,-0.69,0.79,0.10
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_104822,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,14952,11928,3012,0,1751,46,5559.637986,357.993992,4722.815876,0.000000,,10282.453862,,15.9245,599.0052,16.5235,16.5315,8.2446,0.0000,0.0000,0.0000,0.0000,15.4905,0.0000,1.0410,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_091115,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,10167,7958,2199,0,776,41,3861.297982,161.307996,3448.031910,0.000000,,7309.329892,,11.5609,478.2643,12.0391,12.0448,5.7702,0.0000,0.0000,0.0000,0.0000,11.2271,0.0000,0.8177,-0.78,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_214324,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,9398,7202,2185,0,936,36,3520.159992,187.571995,3426.079910,0.000000,,6946.239903,,11.4275,492.1542,11.9197,11.9253,5.6509,0.0000,0.0000,0.0000,0.0000,11.1001,0.0000,0.8252,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_235640,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,2768,2262,497,0,389,31,1093.679993,83.495998,779.295980,0.000000,,1872.975972,,2.8499,262.4595,3.1123,3.1139,1.6276,0.0000,0.0000,0.0000,0.0000,2.6174,0.0000,0.4965,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_103117,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,13587,11184,2392,0,1540,53,5104.917985,319.675993,3751.341902,0.000000,,8856.259888,,12.6425,333.4288,12.9759,12.9828,7.0088,0.0000,0.0000,0.0000,0.0000,12.3313,0.0000,0.6515,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_181323,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,4959,3693,1254,0,607,31,1830.149999,135.043998,1966.271949,0.000000,,3796.421947,,6.5419,379.8508,6.9218,6.9250,3.2024,0.0000,0.0000,0.0000,0.0000,6.2989,0.0000,0.6260,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_084538,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,846,7667,6343,1317,0,804,43,2969.497984,170.813997,2065.055946,0.000000,,5034.553930,,7.0176,215.9283,7.2336,7.2373,3.8831,0.0000,0.0000,0.0000,0.0000,6.7903,0.0000,0.4470,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_063423,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,7303,5561,1734,0,698,38,2641.491988,141.119997,2718.911929,0.000000,,5360.403917,,8.9302,403.7800,9.3340,9.3384,4.4322,0.0000,0.0000,0.0000,0.0000,8.6797,0.0000,0.6587,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_004216,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,3358,2821,524,0,345,34,1297.617990,68.599998,821.631979,0.000000,,2119.249969,,3.0025,283.9650,3.2864,3.2883,1.8169,0.0000,0.0000,0.0000,0.0000,2.7477,0.0000,0.5405,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_160320,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,12270,9882,2379,0,1003,39,4670.973976,197.567995,3730.271902,0.000000,,8401.245879,,12.7489,483.7637,13.2327,13.2392,6.7188,0.0000,0.0000,0.0000,0.0000,12.3235,0.0000,0.9158,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_045536,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,16723,13115,3599,0,1597,44,6144.697981,317.519992,5643.231852,0.000000,,11787.929833,,18.7472,629.8288,19.3771,19.3865,9.5599,0.0000,0.0000,0.0000,0.0000,18.2949,0.0000,1.0915,-0.73,0.78,0.06
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_133719,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,6485,4865,1610,0,645,31,2358.859988,137.199997,2524.479934,0.000000,,4883.339922,,8.2972,397.9594,8.6952,8.6993,4.0626,0.0000,0.0000,0.0000,0.0000,8.0413,0.0000,0.6580,-0.63,0.79,0.16
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_053541,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,15061,11986,3065,0,1488,45,5611.185981,294.587993,4805.919874,0.000000,,10417.105856,,16.1116,579.3350,16.6909,16.6991,8.3743,0.0000,0.0000,0.0000,0.0000,15.6938,0.0000,1.0053,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_100236,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,10263,8051,2199,0,727,41,3912.649979,145.823996,3448.031910,0.000000,,7360.681889,,11.5664,486.2148,12.0527,12.0583,5.7815,0.0000,0.0000,0.0000,0.0000,11.2280,0.0000,0.8303,-0.74,0.79,0.05
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_215122,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,10776,8318,2447,0,1096,38,3952.829984,220.009995,3836.895900,0.000000,,7789.725884,,12.6881,493.8815,13.1820,13.1883,6.3393,0.0000,0.0000,0.0000,0.0000,12.3559,0.0000,0.8324,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_025612,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,9229,7205,2014,0,677,41,3507.125983,141.805997,3157.951917,0.000000,,6665.077901,,10.5834,451.0648,11.0344,11.0396,5.2569,0.0000,0.0000,0.0000,0.0000,10.2730,0.0000,0.7665,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_013259,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,923,5471,4270,1192,0,608,37,1983.029993,128.281997,1869.055951,0.000000,,3852.085944,,6.2780,362.0755,6.6401,6.6432,3.1739,0.0000,0.0000,0.0000,0.0000,6.0351,0.0000,0.6081,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_030018,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,9610,7584,2014,0,787,42,3653.929984,163.757996,3157.951917,0.000000,,6811.881901,,10.6011,465.7556,11.0669,11.0722,5.3978,0.0000,0.0000,0.0000,0.0000,10.2743,0.0000,0.7979,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_185118,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1191,4571,3562,995,0,437,31,1728.327995,88.493998,1560.159959,0.000000,,3288.487954,,5.2308,340.2465,5.5711,5.5737,2.6667,0.0000,0.0000,0.0000,0.0000,5.0205,0.0000,0.5532,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_152905,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,8788,6904,1874,0,736,41,3290.447984,147.293996,2938.431923,0.000000,,6228.879907,,9.8493,440.8983,10.2902,10.2951,4.9760,0.0000,0.0000,0.0000,0.0000,9.5532,0.0000,0.7419,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_174648,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,2508,2051,448,0,386,26,999.011993,82.907998,702.463982,0.000000,,1701.475975,,2.5954,256.9218,2.8523,2.8538,1.5036,0.0000,0.0000,0.0000,0.0000,2.3650,0.0000,0.4888,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_071314,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,7024,5315,1700,0,751,39,2526.439990,151.507996,2665.599930,0.000000,,5192.039920,,8.7577,406.7274,9.1644,9.1687,4.2825,0.0000,0.0000,0.0000,0.0000,8.5057,0.0000,0.6630,-0.63,0.79,0.17
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_003526,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1047,2610,2378,221,0,453,33,990.681994,102.115998,346.527991,0.000000,,1337.209985,,1.2570,105.9610,1.3630,1.3640,1.0258,0.0000,0.0000,0.0000,0.0000,1.1396,0.0000,0.2245,-0.76,0.79,0.02
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_174848,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,2819,2349,458,0,400,32,1109.947992,91.825999,718.143981,0.000000,,1828.091973,,2.6525,261.6834,2.9142,2.9158,1.6206,0.0000,0.0000,0.0000,0.0000,2.4178,0.0000,0.4980,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_224437,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,15824,12327,3486,0,1395,42,5851.775968,290.471994,5466.047857,0.000000,,11317.823825,,18.1680,616.2599,18.7842,18.7932,9.1229,0.0000,0.0000,0.0000,0.0000,17.7131,0.0000,1.0801,-0.69,0.78,0.09
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_030533,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,9633,7338,2286,0,614,39,3694.403984,124.165997,3584.447906,0.000000,,7278.851890,,11.9556,500.3959,12.4560,12.4617,5.8167,0.0000,0.0000,0.0000,0.0000,11.6214,0.0000,0.8403,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_233823,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,15185,11949,3224,0,1602,43,5618.143988,317.715992,5055.329868,0.000000,,10673.473856,,16.9011,632.5709,17.5336,17.5421,8.7154,0.0000,0.0000,0.0000,0.0000,16.4589,0.0000,1.0833,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_204417,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1055,8139,6468,1659,0,968,38,3063.773985,204.329996,2601.311932,0.000000,,5665.085917,,8.8065,432.5683,9.2390,9.2435,4.5098,0.0000,0.0000,0.0000,0.0000,8.5146,0.0000,0.7289,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_005415,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,5049,3983,1055,0,542,34,1842.889994,108.975997,1654.239957,0.000000,,3497.129951,,5.5552,356.9666,5.9122,5.9151,2.8542,0.0000,0.0000,0.0000,0.0000,5.3297,0.0000,0.5854,-0.73,0.79,0.05
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_153909,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,9233,7088,2134,0,748,38,3484.879985,150.723996,3346.111912,0.000000,,6830.991897,,11.1632,489.6737,11.6529,11.6583,5.5301,0.0000,0.0000,0.0000,0.0000,10.8372,0.0000,0.8211,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_081011,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1114,4216,3723,481,0,627,42,1603.181993,136.121997,754.207980,0.000000,,2357.389974,,2.6100,130.3998,2.7404,2.7422,1.8352,0.0000,0.0000,0.0000,0.0000,2.4801,0.0000,0.2622,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_191409,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,3528,2928,591,0,428,33,1377.487991,84.769998,926.687976,0.000000,,2304.175967,,3.3440,282.2117,3.6262,3.6283,2.0365,0.0000,0.0000,0.0000,0.0000,3.1065,0.0000,0.5218,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_095525,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1189,9671,7720,1937,0,840,42,3701.851981,166.795996,3037.215921,0.000000,,6739.067901,,10.2596,476.3882,10.7360,10.7411,5.2638,0.0000,0.0000,0.0000,0.0000,9.9479,0.0000,0.7932,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_063854,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1126,7335,5589,1734,0,714,38,2705.779987,150.527997,2718.911929,0.000000,,5424.691916,,8.9431,408.1245,9.3513,9.3557,4.4594,0.0000,0.0000,0.0000,0.0000,8.6808,0.0000,0.6749,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_183953,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,3477,2743,723,0,630,27,1270.863998,125.733997,1133.663970,0.000000,,2404.527968,,3.8749,334.4606,4.2094,4.2114,1.9622,0.0000,0.0000,0.0000,0.0000,3.6914,0.0000,0.5200,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_081637,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1120,4819,4000,807,0,487,42,1876.895989,96.823998,1265.375967,0.000000,,3142.271956,,4.4713,299.3749,4.7707,4.7733,2.6400,0.0000,0.0000,0.0000,0.0000,4.2170,0.0000,0.5563,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_174900,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,986,2889,2422,458,0,337,31,1134.643991,66.933998,718.143981,0.000000,,1852.787972,,2.6610,271.7556,2.9327,2.9344,1.6290,0.0000,0.0000,0.0000,0.0000,2.4193,0.0000,0.5151,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_182716,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,913,2113,1925,180,0,387,29,823.885996,88.885999,282.239993,0.000000,,1106.125989,,1.0225,84.1886,1.1067,1.1075,852.6422,0.0000,0.0000,0.0000,0.0000,0.9282,0.0000,0.1793,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_211103,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1193,11047,8586,2447,0,1085,40,4098.751979,230.005995,3836.895900,0.000000,,7935.647879,,12.7216,508.1542,13.2297,13.2361,6.4240,0.0000,0.0000,0.0000,0.0000,12.3573,0.0000,0.8788,-0.66,0.79,0.13
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_220604,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1181,12702,10538,2150,0,1651,47,4746.041985,354.073993,3371.199912,0.000000,,8117.241896,,11.4115,318.8946,11.7304,11.7367,6.4892,0.0000,0.0000,0.0000,0.0000,11.0856,0.0000,0.6511,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_191644,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1053,3595,2993,591,0,493,34,1396.891991,103.781998,926.687976,0.000000,,2323.579967,,3.3527,285.5355,3.6382,3.6403,2.0591,0.0000,0.0000,0.0000,0.0000,3.1065,0.0000,0.5338,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_075836,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,992,8102,6212,1879,0,882,40,2904.131985,189.825996,2946.271923,0.000000,,5850.403908,,9.7265,435.1830,10.1617,10.1666,4.8521,0.0000,0.0000,0.0000,0.0000,9.4290,0.0000,0.7375,-0.64,0.79,0.15
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_173238,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,925,15811,12374,3429,0,1503,44,5810.419975,299.095993,5376.671859,0.000000,,11187.091834,,17.8698,625.6310,18.4955,18.5044,9.1260,0.0000,0.0000,0.0000,0.0000,17.4220,0.0000,1.0824,-0.76,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_102340,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,846,13179,10780,2392,0,1411,50,4937.631981,293.901994,3750.753902,0.000000,,8688.385883,,12.6687,332.5311,13.0012,13.0078,6.8302,0.0000,0.0000,0.0000,0.0000,12.3328,0.0000,0.6751,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_203326,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,852,7127,5731,1389,0,731,37,2762.815985,144.647996,2177.951943,0.000000,,4940.767928,,7.5667,360.8448,7.9275,7.9315,4.0468,0.0000,0.0000,0.0000,0.0000,7.2173,0.0000,0.7143,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_160014,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,12067,9679,2379,0,1015,43,4602.373971,206.387995,3730.271902,0.000000,,8332.645873,,12.7521,478.4435,13.2305,13.2371,6.7277,0.0000,0.0000,0.0000,0.0000,12.3224,0.0000,0.9148,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_083710,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1124,7107,5444,1651,0,630,43,2685.297995,127.497997,2588.767932,0.000000,,5274.065927,,8.6176,429.2695,9.0468,9.0512,4.3400,0.0000,0.0000,0.0000,0.0000,8.3465,0.0000,0.7046,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_100723,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,990,10765,8267,2487,0,885,43,4075.427987,177.477996,3899.615898,0.000000,,7975.043885,,13.0074,525.5562,13.5330,13.5393,6.4056,0.0000,0.0000,0.0000,0.0000,12.6545,0.0000,0.8848,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_090323,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,988,9262,7315,1937,0,842,41,3537.309983,173.557996,3037.215921,0.000000,,6574.525903,,10.2451,457.3359,10.7025,10.7075,5.1569,0.0000,0.0000,0.0000,0.0000,9.9469,0.0000,0.7606,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_134956,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,919,2943,2375,560,0,220,30,1201.185990,44.001999,878.079977,0.000000,,2079.265967,,3.1731,267.4389,3.4406,3.4424,1.7799,0.0000,0.0000,0.0000,0.0000,2.9425,0.0000,0.4999,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_233713,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,15096,11862,3224,0,1589,42,5593.349989,315.363992,5055.231868,0.000000,,10648.581856,,16.8933,625.2388,17.5186,17.5271,8.6961,0.0000,0.0000,0.0000,0.0000,16.4587,0.0000,1.0684,-0.78,0.79,0.01
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_192052,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,921,3935,3066,861,0,529,28,1493.813994,105.839997,1350.047965,0.000000,,2843.861959,,4.5927,337.4830,4.9302,4.9325,2.3004,0.0000,0.0000,0.0000,0.0000,4.4010,0.0000,0.5315,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190404_060143,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,2999,2688,302,0,497,41,1138.955993,110.641998,473.535988,0.000000,,1612.491981,,1.6802,113.9262,1.7942,1.7954,1.2375,0.0000,0.0000,0.0000,0.0000,1.5571,0.0000,0.2383,-0.77,0.79,0.03
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_202810,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,980,6853,5731,1111,0,995,36,2608.563988,220.989996,1742.047954,0.000000,,4350.611943,,5.9446,198.7990,6.1434,6.1467,3.4010,0.0000,0.0000,0.0000,0.0000,5.7284,0.0000,0.4183,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_161603,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1189,13512,10853,2645,0,1604,47,5046.901982,329.279993,4147.359892,0.000000,,9194.261873,,14.0026,562.7729,14.5654,14.5727,7.4423,0.0000,0.0000,0.0000,0.0000,13.6004,0.0000,0.9722,-0.79,0.79,0.00
Dedicated_PE_Hw_Dedicated_PE_Hw_190403_171654,UltraHighDensity,LogicLibrary,HPC,plus,30nm,SVT,ccs,ff,0p99,40,0.8ns,1057,14082,11164,2907,0,1212,41,5242.999980,240.295994,4558.175881,0.000000,,9801.175861,,15.2822,573.2800,15.8555,15.8631,7.7620,0.0000,0.0000,0.0000,0.0000,14.8795,0.0000,0.9837,-0.79,0.79,0.00
